Date,Symbols,Adj Close,Close,High,Low,Open,Volume
2020-08-13,NFLX,481.3299865722656,481.3299865722656,484.45001220703125,476.45001220703125,478.3999938964844,3008900.0
2020-08-13,TSLA,324.20001220703125,324.20001220703125,330.2359924316406,313.4519958496094,322.20001220703125,102126500.0
2020-08-14,AMZN,3148.02001953125,3148.02001953125,3178.239990234375,3120.0,3178.179931640625,2751700.0
2020-08-14,FB,261.239990234375,261.239990234375,262.6499938964844,258.67999267578125,262.30999755859375,14792700.0
2020-08-14,MSFT,206.50137329101562,208.89999389648438,209.58999633789062,207.50999450683594,208.75999450683594,17958900.0
2020-08-14,NFLX,482.67999267578125,482.67999267578125,488.3299865722656,480.2099914550781,482.82000732421875,2943500.0
2020-08-14,TSLA,330.1419982910156,330.1419982910156,333.760009765625,325.3280029296875,332.99798583984375,62888000.0
2020-08-17,AMZN,3182.409912109375,3182.409912109375,3194.969970703125,3154.179931640625,3173.1201171875,2691200.0
2020-08-17,FB,261.1600036621094,261.1600036621094,264.1000061035156,259.3999938964844,262.5,13351100.0
2020-08-17,MSFT,207.86553955078125,210.27999877929688,211.19000244140625,208.9199981689453,209.60000610351562,20184800.0
2020-08-17,NFLX,482.3500061035156,482.3500061035156,486.239990234375,479.1000061035156,484.19000244140625,2423500.0
2020-08-17,TSLA,367.12799072265625,367.12799072265625,369.1719970703125,334.5660095214844,335.3999938964844,101211500.0
2020-08-18,AMZN,3312.489990234375,3312.489990234375,3320.0,3205.820068359375,3212.0,5346000.0
2020-08-18,FB,262.3399963378906,262.3399963378906,265.1499938964844,259.260009765625,260.95001220703125,18690400.0
2020-08-18,MSFT,209.0616455078125,211.49000549316406,212.36000061035156,209.2100067138672,210.52999877929688,21336200.0
2020-08-18,NFLX,491.8699951171875,491.8699951171875,495.29998779296875,482.79998779296875,484.3500061035156,3505500.0
2020-08-18,TSLA,377.4179992675781,377.4179992675781,384.7799987792969,369.0220031738281,379.7980041503906,82372500.0
2020-08-19,AMZN,3260.47998046875,3260.47998046875,3315.89990234375,3256.0,3303.010009765625,4185100.0
2020-08-19,FB,262.5899963378906,262.5899963378906,267.9100036621094,261.3500061035156,261.3900146484375,23291500.0
2020-08-19,MSFT,207.7932891845703,209.6999969482422,212.10000610351562,209.25,211.49000549316406,27627600.0
2020-08-19,NFLX,484.5299987792969,484.5299987792969,494.5,483.5,493.92999267578125,3156200.0
2020-08-19,TSLA,375.70599365234375,375.70599365234375,382.20001220703125,368.24200439453125,373.0,61026500.0
2020-08-20,AMZN,3297.3701171875,3297.3701171875,3312.6201171875,3238.0,3252.0,3332500.0
2020-08-20,FB,269.010009765625,269.010009765625,269.6300048828125,261.4599914550781,261.5,20299700.0
2020-08-20,MSFT,212.62892150878906,214.5800018310547,215.0,208.91000366210938,209.5399932861328,26981500.0
2020-08-20,NFLX,497.8999938964844,497.8999938964844,498.94000244140625,483.8900146484375,484.69000244140625,5132500.0
2020-08-20,TSLA,400.3659973144531,400.3659973144531,404.39801025390625,371.4119873046875,372.135986328125,103059000.0
2020-08-21,AMZN,3284.719970703125,3284.719970703125,3314.39990234375,3275.389892578125,3295.0,3575900.0
2020-08-21,FB,267.010009765625,267.010009765625,270.489990234375,266.4200134277344,268.69000244140625,15538600.0
2020-08-21,MSFT,211.08309936523438,213.02000427246094,216.25,212.85000610351562,213.86000061035156,36249300.0
2020-08-21,NFLX,492.30999755859375,492.30999755859375,498.1300048828125,490.0,496.4599914550781,3921300.0
2020-08-21,TSLA,409.9960021972656,409.9960021972656,419.0979919433594,405.010009765625,408.9519958496094,107448000.0
2020-08-24,AMZN,3307.4599609375,3307.4599609375,3380.320068359375,3257.56005859375,3310.14990234375,4666300.0
2020-08-24,FB,271.3900146484375,271.3900146484375,277.25,268.7699890136719,271.07000732421875,23685600.0
2020-08-24,MSFT,211.74700927734375,213.69000244140625,215.52000427246094,212.42999267578125,214.7899932861328,25460100.0
2020-08-24,NFLX,488.80999755859375,488.80999755859375,501.0,483.1600036621094,495.44000244140625,4762200.0
2020-08-24,TSLA,402.8399963378906,402.8399963378906,425.79998779296875,385.5039978027344,425.2560119628906,100318000.0
2020-08-25,AMZN,3346.489990234375,3346.489990234375,3357.39990234375,3267.0,3294.989990234375,3992800.0
2020-08-25,FB,280.82000732421875,280.82000732421875,283.0899963378906,270.260009765625,272.4100036621094,42127200.0
2020-08-25,MSFT,214.50172424316406,216.47000122070312,216.61000061035156,213.10000610351562,213.10000610351562,23043700.0
2020-08-25,NFLX,490.5799865722656,490.5799865722656,492.4700012207031,485.0899963378906,488.19000244140625,5727700.0
2020-08-25,TSLA,404.6679992675781,404.6679992675781,405.5899963378906,393.6000061035156,394.9779968261719,53294500.0
2020-08-26,AMZN,3441.85009765625,3441.85009765625,3451.739990234375,3344.570068359375,3351.110107421875,6508700.0
2020-08-26,FB,303.9100036621094,303.9100036621094,304.6700134277344,284.0,284.0,69015200.0
2020-08-26,MSFT,219.13917541503906,221.14999389648438,222.08999633789062,217.36000061035156,217.8800048828125,39600800.0
2020-08-26,NFLX,547.530029296875,547.530029296875,549.0399780273438,492.0799865722656,492.5,20373700.0
2020-08-26,TSLA,430.6340026855469,430.6340026855469,433.20001220703125,410.72601318359375,412.0,71197000.0
2020-08-27,AMZN,3400.0,3400.0,3453.0,3378.0,3450.050048828125,4264800.0
2020-08-27,FB,293.2200012207031,293.2200012207031,301.2300109863281,292.0199890136719,300.1600036621094,30301300.0
2020-08-27,MSFT,224.5198211669922,226.5800018310547,231.14999389648438,219.39999389648438,222.88999938964844,57602200.0
2020-08-27,NFLX,526.27001953125,526.27001953125,541.0,521.25,537.780029296875,9062900.0
2020-08-27,TSLA,447.75,447.75,459.1199951171875,428.5,436.0920104980469,118465000.0
2020-08-28,AMZN,3401.800048828125,3401.800048828125,3433.3701171875,3386.5,3423.0,2897000.0
2020-08-28,FB,293.6600036621094,293.6600036621094,297.2300109863281,290.9800109863281,295.0,17157400.0
2020-08-28,MSFT,226.82861328125,228.91000366210938,230.63999938964844,226.5800018310547,228.17999267578125,26292900.0
2020-08-28,NFLX,523.8900146484375,523.8900146484375,539.0,522.0,532.0,4417500.0
2020-08-28,TSLA,442.67999267578125,442.67999267578125,463.697998046875,437.3039855957031,459.02398681640625,100406000.0
2020-08-31,AMZN,3450.9599609375,3450.9599609375,3495.0,3405.0,3408.989990234375,4185900.0
2020-08-31,FB,293.20001220703125,293.20001220703125,296.8800048828125,291.54998779296875,293.95001220703125,17345100.0
2020-08-31,MSFT,223.47935485839844,225.52999877929688,228.6999969482422,224.30999755859375,227.0,28774200.0
2020-08-31,NFLX,529.5599975585938,529.5599975585938,531.989990234375,517.5800170898438,521.1599731445312,4941400.0
2020-08-31,TSLA,498.32000732421875,498.32000732421875,500.1400146484375,440.1099853515625,444.6099853515625,118374400.0
2020-09-01,AMZN,3499.1201171875,3499.1201171875,3513.8701171875,3467.0,3489.580078125,3432200.0
2020-09-01,FB,295.44000244140625,295.44000244140625,301.489990234375,292.7099914550781,294.7099914550781,17295900.0
2020-09-01,MSFT,225.2035369873047,227.27000427246094,227.4499969482422,224.42999267578125,225.50999450683594,25725500.0
2020-09-01,NFLX,556.5499877929688,556.5499877929688,557.3900146484375,532.4500122070312,532.5999755859375,9572700.0
2020-09-01,TSLA,475.04998779296875,475.04998779296875,502.489990234375,470.510009765625,502.1400146484375,89841100.0
2020-09-02,AMZN,3531.449951171875,3531.449951171875,3552.25,3486.68994140625,3547.0,3931500.0
2020-09-02,FB,302.5,302.5,303.6000061035156,293.04998779296875,298.8800048828125,24341400.0
2020-09-02,MSFT,229.543701171875,231.64999389648438,232.86000061035156,227.35000610351562,227.97000122070312,34080800.0
2020-09-02,NFLX,552.8400268554688,552.8400268554688,556.5,537.3699951171875,553.780029296875,5886900.0
2020-09-02,TSLA,447.3699951171875,447.3699951171875,479.0400085449219,405.1199951171875,478.989990234375,96176100.0
2020-09-03,AMZN,3368.0,3368.0,3488.409912109375,3303.0,3485.0,8161100.0
2020-09-03,FB,291.1199951171875,291.1199951171875,297.6000061035156,283.6300048828125,295.989990234375,32294100.0
2020-09-03,MSFT,215.32418823242188,217.3000030517578,229.30999755859375,214.9600067138672,229.27000427246094,58400300.0
2020-09-03,NFLX,525.75,525.75,554.0,521.3200073242188,545.0,9071100.0
2020-09-03,TSLA,407.0,407.0,431.79998779296875,402.0,407.2300109863281,87596100.0
2020-09-04,AMZN,3294.6201171875,3294.6201171875,3381.5,3111.1298828125,3318.0,8781800.0
2020-09-04,FB,282.7300109863281,282.7300109863281,289.0,271.1400146484375,287.25,30333700.0
2020-09-04,MSFT,212.3019256591797,214.25,218.36000061035156,205.19000244140625,215.10000610351562,59664100.0
2020-09-04,NFLX,516.0499877929688,516.0499877929688,527.3599853515625,485.9800109863281,520.1799926757812,8270100.0
2020-09-04,TSLA,418.32000732421875,418.32000732421875,428.0,372.0199890136719,402.80999755859375,110321900.0
2020-09-08,AMZN,3149.840087890625,3149.840087890625,3250.85009765625,3130.0,3144.0,6094200.0
2020-09-08,FB,271.1600036621094,271.1600036621094,279.29998779296875,269.4200134277344,271.2799987792969,24864000.0
2020-09-08,MSFT,200.81729125976562,202.66000366210938,210.02999877929688,202.1999969482422,206.5,52924300.0
2020-09-08,NFLX,507.0199890136719,507.0199890136719,522.0,495.0,498.3999938964844,5572700.0
2020-09-08,TSLA,330.2099914550781,330.2099914550781,368.739990234375,329.8800048828125,356.0,115465700.0
2020-09-09,AMZN,3268.610107421875,3268.610107421875,3303.179931640625,3185.0,3202.989990234375,5188700.0
2020-09-09,FB,273.7200012207031,273.7200012207031,278.4800109863281,271.3500061035156,275.7699890136719,22918800.0
2020-09-09,MSFT,209.3688201904297,211.2899932861328,214.83999633789062,206.6999969482422,207.60000610351562,45679000.0
2020-09-09,NFLX,500.19000244140625,500.19000244140625,520.0,492.57000732421875,519.2100219726562,6848100.0
2020-09-09,TSLA,366.2799987792969,366.2799987792969,369.0,341.510009765625,356.6000061035156,79465800.0
2020-09-10,AMZN,3175.110107421875,3175.110107421875,3349.889892578125,3170.550048828125,3307.219970703125,5330700.0
2020-09-10,FB,268.0899963378906,268.0899963378906,279.1600036621094,267.0299987792969,275.510009765625,24814700.0
2020-09-10,MSFT,203.50265502929688,205.3699951171875,214.74000549316406,204.11000061035156,213.39999389648438,35461500.0
2020-09-10,NFLX,480.6700134277344,480.6700134277344,506.2900085449219,478.8399963378906,503.3500061035156,6240200.0
2020-09-10,TSLA,371.3399963378906,371.3399963378906,398.989990234375,360.55999755859375,386.2099914550781,84930600.0
2020-09-11,AMZN,3116.219970703125,3116.219970703125,3217.340087890625,3083.97998046875,3208.68994140625,5094000.0
2020-09-11,FB,266.6099853515625,266.6099853515625,271.3900146484375,262.6400146484375,270.05999755859375,18913900.0
2020-09-11,MSFT,202.17483520507812,204.02999877929688,208.6300048828125,201.24000549316406,207.1999969482422,33620100.0
2020-09-11,NFLX,482.0299987792969,482.0299987792969,493.7300109863281,476.80999755859375,486.489990234375,5035200.0
2020-09-11,TSLA,372.7200012207031,372.7200012207031,382.5,360.5,381.94000244140625,60717500.0
2020-09-14,AMZN,3102.969970703125,3102.969970703125,3187.389892578125,3096.0,3172.93994140625,4529600.0
2020-09-14,FB,266.1499938964844,266.1499938964844,276.6400146484375,265.70001220703125,270.95001220703125,24093800.0
2020-09-14,MSFT,203.54229736328125,205.41000366210938,209.1999969482422,204.02999877929688,204.24000549316406,30375800.0
2020-09-14,NFLX,476.260009765625,476.260009765625,488.989990234375,471.29998779296875,480.6199951171875,7359100.0
2020-09-14,TSLA,419.6199951171875,419.6199951171875,420.0,373.29998779296875,380.95001220703125,83020600.0
2020-09-15,AMZN,3156.1298828125,3156.1298828125,3175.02001953125,3108.919921875,3136.159912109375,4021500.0
2020-09-15,FB,272.4200134277344,272.4200134277344,274.5199890136719,269.29998779296875,270.6700134277344,18478500.0
2020-09-15,MSFT,206.88165283203125,208.77999877929688,209.77999877929688,206.92999267578125,208.4199981689453,21823900.0
2020-09-15,NFLX,495.989990234375,495.989990234375,497.4700012207031,481.6300048828125,484.0,5337000.0
2020-09-15,TSLA,449.760009765625,449.760009765625,461.94000244140625,430.70001220703125,436.55999755859375,97298200.0
2020-09-16,AMZN,3078.10009765625,3078.10009765625,3187.239990234375,3074.14990234375,3179.989990234375,4512200.0
2020-09-16,FB,263.5199890136719,263.5199890136719,272.44000244140625,261.7900085449219,267.2900085449219,29183400.0
2020-09-16,MSFT,203.18557739257812,205.0500030517578,210.64999389648438,204.63999938964844,210.6199951171875,26328100.0
2020-09-16,NFLX,483.8599853515625,483.8599853515625,504.6600036621094,483.30999755859375,499.989990234375,4394900.0
2020-09-16,TSLA,441.760009765625,441.760009765625,457.7900085449219,435.30999755859375,439.8699951171875,72279300.0
2020-09-17,AMZN,3008.72998046875,3008.72998046875,3029.429931640625,2972.550048828125,3009.25,6449100.0
2020-09-17,FB,254.82000732421875,254.82000732421875,261.5,250.19000244140625,258.2799987792969,31281400.0
2020-09-17,MSFT,201.0650177001953,202.91000366210938,204.3300018310547,199.9600067138672,200.0500030517578,34011300.0
2020-09-17,NFLX,470.20001220703125,470.20001220703125,478.3999938964844,463.2699890136719,475.1600036621094,5379300.0
2020-09-17,TSLA,423.42999267578125,423.42999267578125,437.7900085449219,408.0,415.6000061035156,76779200.0
2020-09-18,AMZN,2954.909912109375,2954.909912109375,3037.800048828125,2905.5400390625,3031.739990234375,8892600.0
2020-09-18,FB,252.52999877929688,252.52999877929688,259.20001220703125,250.0500030517578,258.3999938964844,28130800.0
2020-09-18,MSFT,198.5679473876953,200.38999938964844,203.64999389648438,196.25,202.8000030517578,55225300.0
2020-09-18,NFLX,469.9599914550781,469.9599914550781,479.3999938964844,458.6000061035156,472.510009765625,6717700.0
2020-09-18,TSLA,442.1499938964844,442.1499938964844,451.0,428.79998779296875,447.94000244140625,86406800.0
2020-09-21,AMZN,2960.469970703125,2960.469970703125,2962.0,2871.0,2906.5,6117900.0
2020-09-21,FB,248.14999389648438,248.14999389648438,249.9499969482422,244.1300048828125,247.5399932861328,24709400.0
2020-09-21,MSFT,200.6983642578125,202.5399932861328,202.7100067138672,196.3800048828125,197.19000244140625,39839700.0
2020-09-21,NFLX,487.3500061035156,487.3500061035156,487.7799987792969,466.32000732421875,467.69000244140625,5457500.0
2020-09-21,TSLA,449.3900146484375,449.3900146484375,455.67999267578125,407.07000732421875,453.1300048828125,109476800.0
2020-09-22,AMZN,3128.989990234375,3128.989990234375,3133.989990234375,3000.199951171875,3033.840087890625,6948800.0
2020-09-22,FB,254.75,254.75,255.32000732421875,248.22000122070312,253.30999755859375,30293100.0
2020-09-22,MSFT,205.53402709960938,207.4199981689453,208.10000610351562,202.0800018310547,205.05999755859375,33517100.0
2020-09-22,NFLX,491.1700134277344,491.1700134277344,491.82000732421875,479.260009765625,489.010009765625,3482300.0
2020-09-22,TSLA,424.2300109863281,424.2300109863281,437.760009765625,417.6000061035156,429.6000061035156,79580800.0
2020-09-23,AMZN,2999.860107421875,2999.860107421875,3127.0,2992.3798828125,3120.429931640625,5652700.0
2020-09-23,FB,249.02000427246094,249.02000427246094,257.989990234375,248.14999389648438,255.25999450683594,19641300.0
2020-09-23,MSFT,198.76612854003906,200.58999633789062,208.10000610351562,200.02999877929688,207.89999389648438,30803800.0
2020-09-23,NFLX,470.6099853515625,470.6099853515625,491.0400085449219,469.0,491.0400085449219,3726400.0
2020-09-23,TSLA,380.3599853515625,380.3599853515625,412.1499938964844,375.8800048828125,405.1600036621094,95074200.0
2020-09-24,AMZN,3019.7900390625,3019.7900390625,3069.300048828125,2965.0,2977.7900390625,5529400.0
2020-09-24,FB,249.52999877929688,249.52999877929688,252.24000549316406,245.6199951171875,246.5,20006800.0
2020-09-24,MSFT,201.3424835205078,203.19000244140625,205.57000732421875,199.1999969482422,199.85000610351562,31202500.0
2020-09-24,NFLX,473.0799865722656,473.0799865722656,477.0,467.82000732421875,470.5299987792969,3727200.0
2020-09-24,TSLA,387.7900085449219,387.7900085449219,399.5,351.29998779296875,363.79998779296875,96561100.0
2020-09-25,AMZN,3095.1298828125,3095.1298828125,3101.5400390625,2999.0,3054.860107421875,4615200.0
2020-09-25,FB,254.82000732421875,254.82000732421875,255.75,246.61000061035156,249.39999389648438,18351300.0
2020-09-25,MSFT,205.93038940429688,207.82000732421875,209.0399932861328,202.5399932861328,203.5500030517578,29437300.0
2020-09-25,NFLX,482.8800048828125,482.8800048828125,484.8699951171875,468.0299987792969,474.3900146484375,3769400.0
2020-09-25,TSLA,407.3399963378906,407.3399963378906,408.7300109863281,391.29998779296875,393.4700012207031,67208500.0
2020-09-28,AMZN,3174.050048828125,3174.050048828125,3175.0400390625,3117.169921875,3148.85009765625,4224200.0
2020-09-28,FB,256.82000732421875,256.82000732421875,259.6000061035156,254.82000732421875,259.3999938964844,18826300.0
2020-09-28,MSFT,207.53564453125,209.44000244140625,212.57000732421875,208.05999755859375,210.8800048828125,32004900.0
2020-09-28,NFLX,490.6499938964844,490.6499938964844,492.0,477.8800048828125,489.1099853515625,4773500.0
2020-09-28,TSLA,421.20001220703125,421.20001220703125,428.0799865722656,415.54998779296875,424.6199951171875,49719600.0
2020-09-29,AMZN,3144.8798828125,3144.8798828125,3188.260009765625,3132.5400390625,3175.389892578125,3495800.0
2020-09-29,FB,261.7900085449219,261.7900085449219,263.3299865722656,256.8999938964844,257.80999755859375,20200200.0
2020-09-29,MSFT,205.37547302246094,207.25999450683594,210.07000732421875,206.80999755859375,209.35000610351562,24221900.0
2020-09-29,NFLX,493.4800109863281,493.4800109863281,496.2900085449219,486.5299987792969,489.5,3541500.0
2020-09-29,TSLA,419.07000732421875,419.07000732421875,428.5,411.6000061035156,416.0,50219300.0
2020-09-30,AMZN,3148.72998046875,3148.72998046875,3212.8798828125,3133.989990234375,3141.139892578125,4896100.0
2020-09-30,FB,261.8999938964844,261.8999938964844,266.0799865722656,260.1000061035156,261.9800109863281,20142500.0
2020-09-30,MSFT,208.4175567626953,210.3300018310547,211.97999572753906,206.5399932861328,207.72999572753906,33829100.0
2020-09-30,NFLX,500.0299987792969,500.0299987792969,504.6300048828125,489.2699890136719,492.57000732421875,4634100.0
2020-09-30,TSLA,429.010009765625,429.010009765625,433.92999267578125,420.4700012207031,421.32000732421875,48145600.0
2020-10-01,AMZN,3221.260009765625,3221.260009765625,3224.0,3172.0,3208.0,4971900.0
2020-10-01,FB,266.6300048828125,266.6300048828125,268.3299865722656,264.79998779296875,265.3500061035156,20009800.0
2020-10-01,MSFT,210.5281982421875,212.4600067138672,213.99000549316406,211.32000732421875,213.49000549316406,27158400.0
2020-10-01,NFLX,527.510009765625,527.510009765625,529.5499877929688,503.6000061035156,506.0299987792969,8153700.0
2020-10-01,TSLA,448.1600036621094,448.1600036621094,448.8800048828125,434.4200134277344,440.760009765625,50741500.0
2020-10-02,AMZN,3125.0,3125.0,3195.800048828125,3123.0,3153.6298828125,5613100.0
2020-10-02,FB,259.94000244140625,259.94000244140625,265.1499938964844,259.17999267578125,261.2099914550781,16367600.0
2020-10-02,MSFT,204.315185546875,206.19000244140625,210.99000549316406,205.5399932861328,208.0,33154800.0
2020-10-02,NFLX,503.05999755859375,503.05999755859375,526.3699951171875,502.70001220703125,516.4299926757812,6071200.0
2020-10-02,TSLA,415.0899963378906,415.0899963378906,439.1300048828125,415.0,421.3900146484375,71430000.0
2020-10-05,AMZN,3199.199951171875,3199.199951171875,3202.530029296875,3140.85009765625,3145.840087890625,3775300.0
2020-10-05,FB,264.6499938964844,264.6499938964844,264.8699951171875,260.8399963378906,262.20001220703125,12822300.0
2020-10-05,MSFT,208.4671173095703,210.3800048828125,210.41000366210938,206.97999572753906,207.22000122070312,21331600.0
2020-10-05,NFLX,520.6500244140625,520.6500244140625,520.989990234375,501.70001220703125,506.79998779296875,4088100.0
2020-10-05,TSLA,425.67999267578125,425.67999267578125,433.6400146484375,419.3299865722656,423.3500061035156,44722800.0
2020-10-06,AMZN,3099.9599609375,3099.9599609375,3182.0,3090.0,3165.0,5086900.0
2020-10-06,FB,258.6600036621094,258.6600036621094,265.69000244140625,258.239990234375,261.7799987792969,18696900.0
2020-10-06,MSFT,204.03773498535156,205.91000366210938,210.17999267578125,204.82000732421875,208.82000732421875,28554300.0
2020-10-06,NFLX,505.8699951171875,505.8699951171875,521.8200073242188,504.1600036621094,518.719970703125,4199000.0
2020-10-06,TSLA,413.9800109863281,413.9800109863281,428.7799987792969,406.04998779296875,423.7900085449219,49146300.0
2020-10-07,AMZN,3195.68994140625,3195.68994140625,3200.0,3132.389892578125,3135.0,4309400.0
2020-10-07,FB,258.1199951171875,258.1199951171875,260.17999267578125,254.82000732421875,259.2099914550781,23133400.0
2020-10-07,MSFT,207.92210388183594,209.8300018310547,210.11000061035156,206.72000122070312,207.05999755859375,25681100.0
2020-10-07,NFLX,534.6599731445312,534.6599731445312,536.489990234375,515.8200073242188,518.0,7988700.0
2020-10-07,TSLA,425.29998779296875,425.29998779296875,429.8999938964844,413.8500061035156,419.8699951171875,43127700.0
2020-10-08,AMZN,3190.550048828125,3190.550048828125,3233.2900390625,3174.989990234375,3224.989990234375,3174100.0
2020-10-08,FB,263.760009765625,263.760009765625,264.6199951171875,259.1499938964844,259.75,16312800.0
2020-10-08,MSFT,208.66529846191406,210.5800018310547,211.19000244140625,208.32000732421875,210.50999450683594,19925800.0
2020-10-08,NFLX,531.7899780273438,531.7899780273438,535.0,524.1500244140625,533.47998046875,5386500.0
2020-10-08,TSLA,425.9200134277344,425.9200134277344,439.0,425.29998779296875,438.44000244140625,40421100.0
2020-10-09,AMZN,3286.64990234375,3286.64990234375,3288.989990234375,3197.830078125,3210.0,4907900.0
2020-10-09,FB,264.45001220703125,264.45001220703125,264.75,262.1700134277344,264.5199890136719,14107800.0
2020-10-09,MSFT,213.8477325439453,215.80999755859375,215.86000061035156,211.22999572753906,211.22999572753906,26458000.0
2020-10-09,NFLX,539.4400024414062,539.4400024414062,544.280029296875,535.0,537.8300170898438,4781300.0
2020-10-09,TSLA,434.0,434.0,434.5899963378906,426.4599914550781,430.1300048828125,28925700.0
2020-10-12,AMZN,3442.929931640625,3442.929931640625,3496.239990234375,3339.550048828125,3349.93994140625,8364200.0
2020-10-12,FB,275.75,275.75,280.17999267578125,267.8699951171875,270.20001220703125,31019300.0
